iter	Logloss
697	0.0002274751303
698	0.0002262090962
699	0.0002251034721
700	0.0002244877742
701	0.0002243503842
702	0.0002239437605
703	0.0002235601687
704	0.0002233722428
705	0.0002216745149
706	0.0002214744293
707	0.0002213050087
708	0.0002192229618
709	0.0002191161017
710	0.0002177036386
711	0.0002170524984
712	0.0002166304629
713	0.0002153569789
714	0.0002149609928
715	0.0002147577032
716	0.0002144353073
717	0.0002140156717
718	0.0002134332242
719	0.0002127729041
720	0.0002126476452
721	0.0002107155542
722	0.0002105883414
723	0.0002104685707
724	0.0002091724417
725	0.0002079374739
726	0.0002078231104
727	0.0002076453865
728	0.0002065878793
729	0.0002064950546
730	0.0002064042579
731	0.0002062582549
732	0.0002051702641
733	0.0002048057249
734	0.0002040544116
735	0.0002035326553
736	0.0002033829723
737	0.0002019987209
738	0.0002019985587
739	0.0002019236286
740	0.0002017940102
741	0.0002017933709
742	0.0002009194596
743	0.0001992960458
744	0.0001992399301
745	0.0001986694584
746	0.0001979567965
747	0.0001977127078
748	0.000196327506
749	0.0001961408898
750	0.0001956743965
751	0.0001944327756
752	0.0001939101595
753	0.0001927444162
754	0.0001920857769
755	0.0001914599938
756	0.0001911687694
757	0.0001911169387
758	0.0001909744181
759	0.0001909026064
760	0.0001907377226
761	0.0001895499748
762	0.0001893098767
763	0.0001888115718
764	0.0001886773802
765	0.000188601409
766	0.0001881150041
767	0.0001873803671
768	0.000186078638
769	0.0001858743605
770	0.0001856951455
771	0.0001855468613
772	0.0001855467922
773	0.000185437405
774	0.000184780976
775	0.0001843486394
776	0.0001841732804
777	0.0001841731894
778	0.0001840403972
779	0.000184040391
780	0.0001840403439
781	0.0001840401126
782	0.0001840402821
783	0.0001840403983
784	0.0001840402832
785	0.0001840404391
786	0.0001840392158
787	0.0001840390599
788	0.0001840387094
789	0.0001840387669
790	0.0001840387523
791	0.0001840386749
792	0.000184038565
793	0.0001840381035
794	0.0001840380617
795	0.0001840381307
796	0.0001840383337
797	0.0001840381998
798	0.0001840377624
799	0.0001839405344
800	0.0001837817708
801	0.0001836482368
802	0.0001831400587
803	0.0001829622054
804	0.0001820244765
805	0.000181641982
806	0.0001815647122
807	0.0001814340365
808	0.0001802470877
809	0.0001801155052
810	0.0001798954866
811	0.0001792381387
812	0.0001790019518
813	0.0001785400973
814	0.0001784235454
815	0.0001778697646
816	0.0001777303267
817	0.0001766096991
818	0.0001759508396
819	0.0001748843916
820	0.0001747021245
821	0.0001745847739
822	0.0001740792212
823	0.0001735680301
824	0.0001735680992
825	0.0001733267119
826	0.0001733262934
827	0.0001733261249
828	0.0001733262536
829	0.0001733261961
830	0.0001733261961
831	0.0001733259418
832	0.0001733259418
833	0.0001733259481
834	0.0001733260914
835	0.0001733258016
836	0.0001733257304
837	0.0001733253464
838	0.0001733253893
839	0.000173324346
840	0.0001733240153
841	0.0001733245208
842	0.0001733228214
843	0.0001733225692
844	0.0001733230589
845	0.0001733228591
846	0.0001732932779
847	0.0001729778922
848	0.0001727185779
849	0.0001721100225
850	0.0001721099807
851	0.0001721096981
852	0.0001721094972
853	0.0001721096144
854	0.0001721096626
855	0.0001721093591
856	0.0001721095077
857	0.0001721093717
858	0.0001721091456
859	0.0001721090556
860	0.0001721089259
861	0.0001721089301
862	0.0001721085544
863	0.0001721087668
864	0.0001721087166
865	0.0001721085973
866	0.0001721085764
867	0.0001721085764
868	0.0001720068507
869	0.0001720067607
870	0.0001720067241
871	0.0001720064761
872	0.0001720064363
873	0.0001720065127
874	0.0001720061349
875	0.0001720060167
876	0.0001720059152
877	0.000172006002
878	0.0001720056933
879	0.0001720058409
880	0.0001720058576
881	0.0001720059026
882	0.0001720059037
883	0.0001720057122
884	0.0001720055563
885	0.0001720056808
886	0.0001720054464
887	0.0001720053114
888	0.000172005166
889	0.0001720054453
890	0.0001720051942
891	0.000172004107
892	0.0001720041708
893	0.0001720042577
894	0.0001720043173
895	0.0001720044471
896	0.0001720046407
897	0.0001720042378
898	0.0001720040808
899	0.0001720038548
900	0.0001720040013
901	0.0001720040411
902	0.0001720041415
903	0.0001720041164
904	0.000172004153
905	0.0001720040536
906	0.0001720039772
907	0.0001720040097
908	0.000172003973
909	0.0001720039553
910	0.0001720037052
911	0.000172003702
912	0.0001720037512
913	0.0001720034237
914	0.0001720032793
915	0.0001720033201
916	0.000172003454
917	0.0001720032887
918	0.0001720033494
919	0.000172003161
920	0.0001720035294
921	0.0001720034948
922	0.0001720034572
923	0.0001720034195
924	0.000172003409
925	0.0001720031809
926	0.0001720031861
927	0.0001720032332
928	0.0001720031516
929	0.0001720024924
930	0.0001720026535
931	0.0001720020916
932	0.0001720022214
933	0.0001720020613
934	0.000172002146
935	0.0001720021429
936	0.000172002056
937	0.0001720017557
938	0.000172002101
939	0.0001720018604
940	0.0001720016563
941	0.0001720016155
942	0.0001720015998
943	0.0001720012074
944	0.0001720013194
945	0.0001720011404
946	0.0001720011959
947	0.0001720007794
948	0.000172000544
949	0.0001720007459
950	0.0001720006298
951	0.0001720004937
952	0.0001720005586
953	0.0001720006884
954	0.000172000454
955	0.0001720003943
956	0.0001720004979
957	0.0001720005063
958	0.0001720006068
959	0.0001720004393
960	0.0001720004393
961	0.0001720004393
962	0.0001720004393
963	0.0001720004393
964	0.0001720004393
965	0.0001720004393
966	0.0001720004393
967	0.0001720004393
968	0.0001720003535
969	0.0001720003347
970	0.0001720003661
971	0.0001720001735
972	0.0001720000647
973	0.0001719998104
974	0.0001719997246
975	0.0001719995666
976	0.0001719998492
977	0.0001719996755
978	0.0001719994787
979	0.0001719996598
980	0.0001719997309
981	0.0001719990968
982	0.0001719990748
983	0.0001719989597
984	0.000171998944
985	0.0001719989859
986	0.0001719988572
987	0.0001719988572
988	0.0001719988572
989	0.0001719988572
990	0.0001719988572
991	0.0001719988572
992	0.0001719988572
993	0.0001719988572
994	0.0001719988572
995	0.0001719988572
996	0.0001719988572
997	0.0001719988572
998	0.0001719987881
999	0.0001719987881
